it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	
0	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.3438543460655446	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.25544832870254358	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022	0.088406017363001022
1000	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.16000415594077622	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.15184332683906204	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732	0.0081608291017141732
2000	0.3666092181717589	0.3666092181717589	0.3666092181717589	0.3666092181717589	0.3666092181717589	0.3666092181717589	0.3666092181717589	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.11468739612865003	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.25962894270633047	0.92925468516500465	0.92925468516500465	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.17789063924107565	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	0.089089300836892163	-0.56264546699324569	-0.56264546699324569	0.18871857893068325	0.18871857893068325	0.18871857893068325	0.18871857893068325	0.18871857893068325	-0.063203243112425617	-0.063203243112425617	-0.063203243112425617	-0.063203243112425617	-0.063203243112425617	-0.063203243112425617	-0.063203243112425617	-0.063203243112425617	-0.063203243112425617	-0.063203243112425617	-0.063203243112425617	-0.063203243112425617	-0.063203243112425617	-0.063203243112425617	-0.063203243112425617	-0.063203243112425617	-0.063203243112425617	0.025598095291757869	0.025598095291757869	0.025598095291757869	0.025598095291757869	0.025598095291757869	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832	0.17053964186943832
3000	0.23517446221170257	0.23517446221170257	0.23517446221170257	0.23517446221170257	0.23517446221170257	0.23517446221170257	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.12228584516507104	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.25177054495893503	0.95397515795856336	0.95397515795856336	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.13325653508684845	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	0.098208684826367743	-0.71880069574686078	-0.71880069574686078	0.10191792712485412	0.10191792712485412	0.10191792712485412	0.10191792712485412	-0.01097068992177741	-0.01097068992177741	-0.01097068992177741	-0.01097068992177741	-0.01097068992177741	-0.01097068992177741	-0.01097068992177741	-0.01097068992177741	-0.01097068992177741	-0.01097068992177741	-0.01097068992177741	-0.01097068992177741	-0.01097068992177741	-0.01097068992177741	-0.01097068992177741	-0.01097068992177741	-0.01097068992177741	-0.01097068992177741	0.024077160338703302	0.024077160338703302	0.024077160338703302	0.024077160338703302	0.024077160338703302	0.024077160338703302	0.024077160338703302	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728	0.15356186013256728
4000	0.32850409845299539	0.32850409845299539	0.32850409845299539	0.32850409845299539	0.32850409845299539	0.32850409845299539	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.11160460889295706	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	0.33251317889169318	1.0568829539509283	1.0568829539509283	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.13180579662036282	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	0.072682514382709867	-0.72837885549793291	-0.72837885549793291	0.19669830183263257	0.19669830183263257	0.19669830183263257	0.19669830183263257	-0.020201187727405756	-0.020201187727405756	-0.020201187727405756	-0.020201187727405756	-0.020201187727405756	-0.020201187727405756	-0.020201187727405756	-0.020201187727405756	-0.020201187727405756	-0.020201187727405756	-0.020201187727405756	-0.020201187727405756	-0.020201187727405756	-0.020201187727405756	-0.020201187727405756	-0.020201187727405756	-0.020201187727405756	-0.020201187727405756	0.038922094510247196	0.038922094510247196	0.038922094510247196	0.038922094510247196	0.038922094510247196	0.038922094510247196	0.038922094510247196	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329	0.25983066450898329
5000	0.26558066520064255	0.26558066520064255	0.26558066520064255	0.26558066520064255	0.26558066520064255	0.26558066520064255	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.12771076044823571	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	0.36518315959469305	1.4402143393689042	1.4402143393689042	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.14154399526134326	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	0.067671594419441247	-1.1746336741682617	-1.1746336741682617	0.12403666993929929	0.12403666993929929	0.12403666993929929	0.12403666993929929	-0.013833234813107553	-0.013833234813107553	-0.013833234813107553	-0.013833234813107553	-0.013833234813107553	-0.013833234813107553	-0.013833234813107553	-0.013833234813107553	-0.013833234813107553	-0.013833234813107553	-0.013833234813107553	-0.013833234813107553	-0.013833234813107553	-0.013833234813107553	-0.013833234813107553	-0.013833234813107553	-0.013833234813107553	0.060039166028794458	0.060039166028794458	0.060039166028794458	0.060039166028794458	0.060039166028794458	0.060039166028794458	0.060039166028794458	0.060039166028794458	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179	0.29751156517525179
6000	0.28428541215401093	0.28428541215401093	0.28428541215401093	0.28428541215401093	0.28428541215401093	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.11609421200200876	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.34809002231118175	0.99618343943842902	0.99618343943842902	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.14956788327215731	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	0.090261464086143134	-0.71189802728441809	-0.71189802728441809	0.13471752888185362	0.13471752888185362	0.13471752888185362	-0.033473671270148553	-0.033473671270148553	-0.033473671270148553	-0.033473671270148553	-0.033473671270148553	-0.033473671270148553	-0.033473671270148553	-0.033473671270148553	-0.033473671270148553	-0.033473671270148553	-0.033473671270148553	-0.033473671270148553	-0.033473671270148553	-0.033473671270148553	-0.033473671270148553	-0.033473671270148553	-0.033473671270148553	-0.033473671270148553	0.025832747915865623	0.025832747915865623	0.025832747915865623	0.025832747915865623	0.025832747915865623	0.025832747915865623	0.025832747915865623	0.025832747915865623	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858	0.25782855822503858
7000	0.31212709468805067	0.31212709468805067	0.31212709468805067	0.31212709468805067	0.31212709468805067	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.11336091956797405	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.39191611263562182	0.9410878668489201	0.9410878668489201	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.14424555471303047	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	0.057178474834769698	-0.62896077216086943	-0.62896077216086943	0.1678815399750202	0.1678815399750202	0.1678815399750202	-0.030884635145056419	-0.030884635145056419	-0.030884635145056419	-0.030884635145056419	-0.030884635145056419	-0.030884635145056419	-0.030884635145056419	-0.030884635145056419	-0.030884635145056419	-0.030884635145056419	-0.030884635145056419	-0.030884635145056419	-0.030884635145056419	-0.030884635145056419	-0.030884635145056419	-0.030884635145056419	-0.030884635145056419	-0.030884635145056419	-0.030884635145056419	0.056182444733204349	0.056182444733204349	0.056182444733204349	0.056182444733204349	0.056182444733204349	0.056182444733204349	0.056182444733204349	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214	0.33473763780085214
8000	0.28911638193666744	0.28911638193666744	0.28911638193666744	0.28911638193666744	0.28911638193666744	0.28911638193666744	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.13235853516792487	0.14585321160522072	0.14585321160522072	0.14585321160522072	0.14585321160522072	0.14585321160522072	0.14585321160522072	0.14585321160522072	0.14585321160522072	0.14585321160522072	0.14585321160522072	0.95528505506541217	0.95528505506541217	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.12331091790324206	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	0.075344288517632918	-0.66616867312874473	-0.66616867312874473	0.16580546403342539	0.16580546403342539	0.16580546403342539	0.16580546403342539	0.0090476172646828112	0.0090476172646828112	0.0090476172646828112	0.0090476172646828112	0.0090476172646828112	0.0090476172646828112	0.0090476172646828112	0.0090476172646828112	0.0090476172646828112	0.0090476172646828112	0.0090476172646828112	0.0090476172646828112	0.0090476172646828112	0.0090476172646828112	0.0090476172646828112	0.0090476172646828112	0.0090476172646828112	0.0090476172646828112	0.05701424665029195	0.05701424665029195	0.05701424665029195	0.05701424665029195	0.05701424665029195	0.05701424665029195	0.05701424665029195	0.05701424665029195	0.05701424665029195	0.05701424665029195	0.05701424665029195	0.05701424665029195	0.05701424665029195	0.05701424665029195	0.05701424665029195	0.05701424665029195	0.05701424665029195	0.05701424665029195	0.070508923087587799	0.070508923087587799	0.070508923087587799	0.070508923087587799	0.070508923087587799	0.070508923087587799	0.070508923087587799	0.070508923087587799	0.070508923087587799	0.070508923087587799
